TrigReport ---------- Event  Summary ------------
TrigReport Events total = 2171 passed = 511 failed = 1660
TrigReport ---------- Path   Summary ------------
TrigReport  Trig Bit#   Executed     Passed     Failed      Error Name
TrigReport ---------- Modules in Path: HLT_Ele23_Ele12_CaloIdL_CaloIso_v1 ------------
TrigReport  Trig Bit#    Visited     Passed     Failed      Error Name
TrigReport     1    0       2171       2171          0          0 unpackRPC
TrigReport     1    1       2171       2171          0          0 unpackDT
TrigReport     1    2       2171       2171          0          0 unpackCSC
TrigReport     1    3       2171       2171          0          0 unpackEcal
TrigReport     1    4       2171       2171          0          0 unpackHcal
TrigReport     1    5       2171       2171          0          0 simHcalTriggerPrimitiveDigis
TrigReport     1    6       2171       2171          0          0 simCaloStage2Layer1Digis
TrigReport     1    7       2171       2171          0          0 simCaloStage2Digis
TrigReport     1    8       2171       2171          0          0 simDtTriggerPrimitiveDigis
TrigReport     1    9       2171       2171          0          0 simCscTriggerPrimitiveDigis
TrigReport     1   10       2171       2171          0          0 simTwinMuxDigis
TrigReport     1   11       2171       2171          0          0 simBmtfDigis
TrigReport     1   12       2171       2171          0          0 simEmtfDigis
TrigReport     1   13       2171       2171          0          0 simOmtfDigis
TrigReport     1   14       2171       2171          0          0 simGmtCaloSumDigis
TrigReport     1   15       2171       2171          0          0 simGmtStage2Digis
TrigReport     1   16       2171       2171          0          0 simGtExtFakeStage2Digis
TrigReport     1   17       2171       2171          0          0 simGtStage2Digis
TrigReport     1   18       2171       2171          0          0 packCaloStage2
TrigReport     1   19       2171       2171          0          0 packGmtStage2
TrigReport     1   20       2171       2171          0          0 packGtStage2
TrigReport     1   21       2171       2171          0          0 rawDataCollector
TrigReport     1   22       2171       2171          0          0 hltTriggerType
TrigReport     1   23       2171       2171          0          0 hltGtStage2Digis
TrigReport     1   24       2171       2171          0          0 hltGtStage2ObjectMap
TrigReport     1   25       2171       2171          0          0 hltScalersRawToDigi
TrigReport     1   26       2171       2171          0          0 hltOnlineBeamSpot
TrigReport     1   27       2171        518       1653          0 hltL1sSingleAndDoubleEGor
TrigReport     1   28        518        518          0          0 hltPreEle23Ele12CaloIdLCaloIso
TrigReport     1   29        518        518          0          0 hltEcalDigis
TrigReport     1   30        518        518          0          0 hltEcalPreshowerDigis
TrigReport     1   31        518        518          0          0 hltEcalUncalibRecHit
TrigReport     1   32        518        518          0          0 hltEcalDetIdToBeRecovered
TrigReport     1   33        518        518          0          0 hltEcalRecHit
TrigReport     1   34        518        518          0          0 hltEcalPreshowerRecHit
TrigReport     1   35        518        518          0          0 hltRechitInRegionsECAL
TrigReport     1   36        518        518          0          0 hltRechitInRegionsES
TrigReport     1   37        518        518          0          0 hltParticleFlowRecHitECALL1Seeded
TrigReport     1   38        518        518          0          0 hltParticleFlowRecHitPSL1Seeded
TrigReport     1   39        518        518          0          0 hltParticleFlowClusterPSL1Seeded
TrigReport     1   40        518        518          0          0 hltParticleFlowClusterECALUncorrectedL1Seeded
TrigReport     1   41        518        518          0          0 hltParticleFlowClusterECALL1Seeded
TrigReport     1   42        518        518          0          0 hltParticleFlowSuperClusterECALL1Seeded
TrigReport     1   43        518        518          0          0 hltEgammaCandidates
TrigReport     1   44        518        356        162          0 hltEGL1SingleAndDoubleEGOrPairFilter
TrigReport     1   45        356        344         12          0 hltEle23Ele12CaloIdLTrackIdLIsoVLEtLeg1Filter
TrigReport     1   46        344        344          0          0 hltEgammaClusterShape
TrigReport     1   47        344        342          2          0 hltEle23Ele12CaloIdLTrackIdLIsoVLClusterShapeLeg1Filter
TrigReport     1   48        342        342          0          0 hltHcalDigis
TrigReport     1   49        342        342          0          0 hltHbhePhase1Reco
TrigReport     1   50        342        342          0          0 hltHbhereco
TrigReport     1   51        342        342          0          0 hltHfprereco
TrigReport     1   52        342        342          0          0 hltHfreco
TrigReport     1   53        342        342          0          0 hltHoreco
TrigReport     1   54        342        342          0          0 hltTowerMakerForAll
TrigReport     1   55        342        342          0          0 hltHcalDigisL1EGSeeded
TrigReport     1   56        342        342          0          0 hltHbhePhase1RecoMethod2L1EGSeeded
TrigReport     1   57        342        342          0          0 hltHbherecoMethod2L1EGSeeded
TrigReport     1   58        342        342          0          0 hltTowerMakerMethod2L1EGSeeded
TrigReport     1   59        342        342          0          0 hltFixedGridRhoFastjetAllCaloForMuons
TrigReport     1   60        342        342          0          0 hltEgammaHoverE
TrigReport     1   61        342        340          2          0 hltEle23Ele12CaloIdLTrackIdLIsoVLHELeg1Filter
TrigReport     1   62        340        340          0          0 hltEgammaEcalPFClusterIso
TrigReport     1   63        340        340          0          0 hltEle23Ele12CaloIdLTrackIdLIsoVLEcalIsoLeg1Filter
TrigReport     1   64        340        340          0          0 hltRegionalTowerForEgamma
TrigReport     1   65        340        340          0          0 hltParticleFlowRecHitHBHEForEgamma
TrigReport     1   66        340        340          0          0 hltParticleFlowRecHitHCALForEgamma
TrigReport     1   67        340        340          0          0 hltParticleFlowClusterHBHEForEgamma
TrigReport     1   68        340        340          0          0 hltParticleFlowClusterHCALForEgamma
TrigReport     1   69        340        340          0          0 hltEgammaHcalPFClusterIso
TrigReport     1   70        340        339          1          0 hltEle23Ele12CaloIdLTrackIdLIsoVLHcalIsoLeg1Filter
TrigReport     1   71        339        318         21          0 hltEle23Ele12CaloIdLTrackIdLIsoVLEtLeg2Filter
TrigReport     1   72        318        308         10          0 hltEle23Ele12CaloIdLTrackIdLIsoVLClusterShapeLeg2Filter
TrigReport     1   73        308        301          7          0 hltEle23Ele12CaloIdLTrackIdLIsoVLHELeg2Filter
TrigReport     1   74        301        297          4          0 hltEle23Ele12CaloIdLTrackIdLIsoVLEcalIsoLeg2Filter
TrigReport     1   75        297        296          1          0 hltEle23Ele12CaloIdLTrackIdLIsoVLHcalIsoLeg2Filter
TrigReport     1   76        296        296          0          0 hltBoolEnd
TrigReport ---------- Modules in Path: HLT_Ele23_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v9 ------------
TrigReport  Trig Bit#    Visited     Passed     Failed      Error Name
TrigReport     1    0       2171       2171          0          0 unpackRPC
TrigReport     1    1       2171       2171          0          0 unpackDT
TrigReport     1    2       2171       2171          0          0 unpackCSC
TrigReport     1    3       2171       2171          0          0 unpackEcal
TrigReport     1    4       2171       2171          0          0 unpackHcal
TrigReport     1    5       2171       2171          0          0 simHcalTriggerPrimitiveDigis
TrigReport     1    6       2171       2171          0          0 simCaloStage2Layer1Digis
TrigReport     1    7       2171       2171          0          0 simCaloStage2Digis
